GS,Trial,Center_X,Center_Y,Beach_X,Beach_Y,AngleBeach,Date,Weather,Temp,hour,minutes,Dig,Dist_Actual,Dist_StrtLine,Sinuosity,Time,FinalPosition,HeadingMean,StartHeading,Velocity,Start_X,Start_Y,Start_X.T,Start_Y.T,StartLocation,End_X,End_Y,Latency,Animal,Dist_Diff,TOD,Smoky,Year,Latency2,GS.Trial,FinalPosition.Pan,FinalPosition.L,StartHeading.L
10,30,2131.386128,996.394604,2443.023046,116.969689,-1.23023866789123,2021-08-15,Cloudy,63,9,54,Magdalena,23.721198249325397,10.162039326524841,0.4283948567738916,5.7,1.75686138878607,1.46477080435873,-2.8709630099479,4.161613727951824,2216.214975,1278.889669,-237.937044270095,174.31396386037,2.50931734897735,2897.101382,1441.573229,0,7,13.559158922800556,09:54:00,Smoky,2021,-3.4011973816621555,10.30,0.5266227208948373,1.4079151052679704,3.1207366600009636
10,30,2131.386128,996.394604,2443.023046,116.969689,-1.23023866789123,2021-08-15,Cloudy,63,9,54,Magdalena,21.81619749619916,13.640670460202891,0.6252542617740504,4.466666666666667,1.43362520011348,1.11666752560118,2.80103499468625,4.884223320044588,2102.298532,1289.439649,-285.930670923346,70.463735818054,2.89997073393952,3035.93542,1182.947186,0,8,8.175527035996268,09:54:00,Smoky,2021,-3.4011973816621555,10.30,0.20338653222224407,1.0846789165953776,2.551261344633188
10,30,2131.386128,996.394604,2443.023046,116.969689,-1.23023866789123,2021-08-15,Cloudy,63,9,54,Magdalena,30.77774239847139,11.13823927025281,0.36189266665660325,4.266666666666667,3.32457297587524,3.03684958126859,-1.91135398569831,7.213533374641732,1849.376958,1049.397659,-144.153678203255,-248.109276053706,-2.09713467010167,1670.108525,1795.463033,0.9,9,19.63950312821858,09:54:00,Smoky,2021,-0.06899287148695143,10.30,2.0943343079840044,2.975626692357137,2.1611276357513773
10,30,2131.386128,996.394604,2443.023046,116.969689,-1.23023866789123,2021-08-15,Cloudy,63,9,54,Magdalena,10.972926133318675,9.424064529836944,0.8588469853288541,1.2,3.49986836708848,-3.04933973487206,-1.02585999867107,9.144105111098895,1812.852411,1110.165292,-213.631003066719,-262.238999469066,-2.25440199914328,1540.556841,1699.514998,2.466666666666667,10,1.5488616034817309,09:54:00,Smoky,2021,0.9162907318741551,10.30,2.2696296991972447,3.1322632236092076,1.2756336487241393
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,13.010485495669828,8.899124403979782,0.6839963356434011,3.066666666666667,-0.0562781623795421,0.168171394951208,-0.920929249020328,4.2425496181532045,2023.530565,888.255341,81.1741348603004,-141.236092467992,-1.04915691724065,2282.679824,332.671922,0.3333333333333333,1,4.111361091690046,10:39:00,Smoky,2021,-1.0033021088637848,10.31,-1.3588005419168203,0.40522444589764284,1.1707028990733939
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,81.9418252991373,9.526191019778436,0.11625553842621966,52.03333333333333,0.918307980319622,1.08027303675069,0.734324067284588,1.5747948487982828,2301.589908,823.754973,217.071815895876,109.78007432387,0.468222359770015,2941.6976,679.101877,0,2,72.41563427935887,10:39:00,Smoky,2021,-3.4011973816621555,10.31,-0.38421439921765577,0.569361696801522,0.4845504172315218
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,19.61549316705378,14.20380652497944,0.7241116195251303,4.333333333333333,1.65550427868819,1.65301341409454,1.23216711589248,4.5266522693201034,2074.498344,983.092698,3.23902688033875,-66.9531353170414,-1.52245649101316,2993.495073,1319.06417,0.3333333333333333,3,5.411686642074342,10:39:00,Smoky,2021,-1.0033021088637848,10.31,0.35298189915091044,1.3065579951700883,0.9823934658394124
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,14.459019583022283,10.93888428587088,0.756543984400939,3.6666666666666665,0.898439997226884,0.921529169406523,1.46523858721181,3.9433689771878955,2203.409332,957.156123,62.4179627711736,50.4717440599256,0.679968502673024,2902.942937,676.947559,0.2,4,3.520135297151402,10:39:00,Smoky,2021,-1.455287232606842,10.31,-0.40408238231039434,0.5494937137087827,1.215464937158746
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,20.036694121191555,11.1548003753302,0.5567186037706923,7.866666666666666,0.932018679763196,1.06686346410252,1.72859430199702,2.547037388287062,2225.981521,859.037319,163.01019690598,46.2284144226778,0.276336599118345,2973.184136,679.618653,2.033333333333333,5,8.881893745861355,10:39:00,Smoky,2021,0.7259370033829361,10.31,-0.3705036997740827,0.583072396245095,1.4788206519439537
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,20.324140602922952,11.738787170145944,0.5775785259258494,3.966666666666667,0.878464319445596,1.03929061772422,1.88357245359192,5.123732925106626,2175.966491,844.832105,163.44992830899,-5.7629114594336,-0.0352433634827944,2956.783069,634.413752,0.1,6,8.585353432777008,10:39:00,Smoky,2021,-2.0149030205422647,10.31,-0.4240580600916826,0.5295180359274951,1.6337988035388538
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,13.865547687427272,10.147535019952587,0.7318524481477187,3.7666666666666666,0.353609871915389,0.507873133327936,-1.44961423262416,3.681118855069187,2164.544358,782.830125,220.206451893976,-33.2111842054019,-0.14969024016138,2654.255119,283.973787,0.7666666666666667,7,3.718012667474685,10:39:00,Smoky,2021,-0.2231435513142097,10.31,-0.9489125076218896,0.004663588397288088,1.699387882677228
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,15.50653880202363,9.894574550483469,0.6380904647265455,4,0.93991456434137,1.02682098306827,1.30252237953729,3.8766347005059076,2269.205433,890.983165,143.664313705786,96.3740069353193,0.590877817108798,2925.089723,705.429565,0.2,8,5.6119642515401615,10:39:00,Smoky,2021,-1.455287232606842,10.31,-0.36260781519590846,0.5909682808232688,1.0527487294842217
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,19.79969295348316,11.220397364123553,0.5666955235358668,3.1333333333333333,1.04030874278018,1.28238940881953,-0.531058700833903,6.319050942601009,2249.347481,782.276761,243.218575550819,48.4118397956222,0.196478697910383,3022.151539,766.715817,0.43333333333333335,9,8.579295589359607,10:39:00,Smoky,2021,-0.7621400520468967,10.31,-0.262213636757098,0.6913624592620797,0.7808323508869695
10,31,2138.197995,1003.962966,2390.748775,85.264965,-1.30252237953728,2021-08-15,Cloudy,63,10,39,Magdalena,36.432232742991815,11.94716024509551,0.3279283026482557,4.033333333333333,-0.550204766765038,-0.549998003969691,2.47754770332291,9.032784977601276,2129.309421,973.88691,26.6441587823324,-16.5428140003592,-0.555630825045764,1900.498027,183.306034,0,10,24.485072497896304,10:39:00,Smoky,2021,-3.4011973816621555,10.31,-1.8527271463023163,0.8991510502831392,2.2277740532698402
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,51.81871531496561,17.870905432445102,0.34487357171673955,26.733333333333334,-2.84163922152022,-2.82430197390783,1.65732215620806,1.9383559344750227,1683.009206,1284.472515,253.511071448063,100.747658203966,0.378271024400838,2802.51527,772.290739,0,1,33.9478098825205,08:07:00,Smoky,2021,-3.4011973816621555,10.32,-0.44641636944371754,3.0925998021412675,1.4075485061549928
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,37.3358832527841,14.240254730240279,0.3814093437625692,7.966666666666667,-0.941380821049799,-0.973390689288944,-2.18949602212285,4.6865125421904725,1889.686512,1048.141523,-58.6864025165969,133.92270673757,1.98380338177676,2035.279803,2018.27266,1.2666666666666666,2,23.09562852254382,08:07:00,Smoky,2021,0.26236426446749106,10.32,1.4538420310267013,1.2903271045679006,2.4392696721759157
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,10.933401677530899,10.354997854806026,0.9470975420290701,3.1666666666666665,-4.72574584681961,1.52382655529813,2.03403667945937,3.4526531613255473,1797.984578,1004.598221,-20.9275941988343,228.153997946096,1.66226610900956,1289.584205,504.209226,0.5,3,0.5784038227248729,08:07:00,Smoky,2021,-0.6286086594223742,10.32,-2.3305229947431076,1.208493176841877,1.7842630294063042
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,11.234166820894481,9.0313789217265,0.8039206703721895,3.066666666666667,-5.2339677738102,0.911007287568437,1.85741890234774,3.6633152676829828,1673.17001,1013.904035,77.024528990084,306.068413313294,1.3242579127756,1059.421324,911.935018,0.7,4,2.2027878991679817,08:07:00,Smoky,2021,-0.3101549283038396,10.32,-2.8387449217336997,0.7002712498512853,1.6076452522946791
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,8.184143361088358,7.170733370238961,0.8761739688398335,1.4,0.102434497532364,-0.242478310058496,0.115546026381309,5.845816686491685,1648.451089,1194.468666,217.771565432568,190.28895591161,0.718150371209176,1376.931626,1607.139515,0.5666666666666667,5,1.0134099908493974,08:07:00,Smoky,2021,-0.5108256237659907,10.32,2.4976573496088643,0.24651178598573686,0.1342276236717579
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,13.686477738535656,9.118403193486404,0.6662344664334362,3.8,0.464093042963819,0.281486592196896,0.505626324202743,3.601704668035699,1623.895066,1158.500586,211.378040519162,233.368230321058,0.83480227841133,1062.402199,1440.114782,0,6,4.568074545049251,08:07:00,Smoky,2021,-3.4011973816621555,10.32,2.8593158950403197,0.11514675944571806,0.2558526741496765
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,27.790183688601857,12.652974436254727,0.45530373523383166,7.033333333333333,-1.15938677846739,-1.47644525801652,-0.117938573703015,3.951210950986046,1710.801087,1361.609213,285.481553592925,25.2470151650722,0.0882071110112879,2239.711159,2054.448823,0,7,15.13720925234713,08:07:00,Smoky,2021,-3.4011973816621555,10.32,1.2358360736091096,1.5083330619854918,0.36771222375608126
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,35.12136394193386,6.875818218112993,0.19577309780681587,10.2,0.101520699847193,0.234553553970401,0.156048661294016,3.443270974699398,1778.679325,1384.397303,251.120780439677,-37.5708923784284,-0.148511282550076,1365.709295,1616.381426,0.7333333333333333,8,28.245545723820864,08:07:00,Smoky,2021,-0.2657031657330058,10.32,2.4967435519236933,0.24742558367090783,0.09372498875905055
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,14.299166496123062,10.005091018213008,0.699697497817491,3.2,-0.782002171793708,-0.654542226646033,-1.10755584552694,4.468489530038457,2015.954882,1404.655054,90.677476461308,-213.548199534046,-1.1692450477341,1899.426304,2083.972595,0,9,4.294075477910054,08:07:00,Smoky,2021,-3.4011973816621555,10.32,1.6132206802827922,1.1309484553118097,1.357329495580002
10,32,1937.531974,1186.308802,1240.762431,1830.708128,2.3952228520765,2021-08-16,Cloudy,61,8,7,Magdalena,23.009400296003673,14.827396199236281,0.644406025732515,5.566666666666666,-1.44981645266377,-1.66048206041754,-2.59798907688743,4.133425202874911,1711.030734,1237.49025,201.038898791451,116.214084833272,0.524136647989292,2468.945976,1922.26027,0.8333333333333334,10,8.182004096767391,08:07:00,Smoky,2021,-0.1431008436406733,10.32,0.9454063994127297,1.798762736181871,2.847762726940495
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,52.90701024387566,10.02418919961917,0.18946807149775652,16.2,2.66235654805107,2.78935590558663,-0.930247338160525,3.265864829868868,2242.098903,1120.462684,-152.672784396144,177.903441940591,2.28001890795932,2369.695966,1799.127219,1.4666666666666666,1,42.88282104425649,08:25:00,Smoky,2021,0.4054651081081644,10.33,1.2579544731393377,2.313410264532969,1.1800209882135917
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,35.97648349374985,15.337337415671223,0.4263156352770208,11.566666666666666,-1.69051444231297,-1.54230081955624,1.79753736621452,3.110358803494224,2188.092562,1101.119968,-142.54215701103,121.439330159311,2.43596540962377,1151.52237,896.505918,0.23333333333333334,2,20.639146078078632,08:25:00,Smoky,2021,-1.3217558399823195,10.33,-3.0949165172247035,2.0394607258310735,1.54776371616145
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,33.55111311810297,12.25061153008017,0.36513278969186214,5.6,-1.55919110482049,-1.33280232528643,-1.90158313614563,5.991270199661245,1967.642065,1110.541064,-188.345794210023,-94.405997556466,-2.67695543911318,1191.779769,778.49098,0,3,21.300501588022797,08:25:00,Smoky,2021,-3.4011973816621555,10.33,-2.963593179732223,1.9081373883385924,2.151356786198699
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,25.428491682220937,11.819982178182798,0.46483221757297855,4.433333333333334,0.397905005177994,0.151353723459964,1.70595951670633,5.735750003508482,2307.565247,971.348538,5.22488081570316,217.76818895701,1.54680807301514,2561.964621,197.844069,0.1,4,13.608509504038139,08:25:00,Smoky,2021,-2.0149030205422647,10.33,-1.0064970697337379,0.04895872165989257,1.456185866653266
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,46.81986815819478,15.595799767576493,0.33310217181478313,10.433333333333334,3.79184202030923,-2.41005380551698,-2.27205023661446,4.487527299507486,2236.03085,924.770052,39.3119804409522,139.507119763291,1.29612674239727,1395.824349,1594.351754,0.8,5,31.224068390618285,08:25:00,Smoky,2021,-0.1823215567939546,10.33,2.3874399453974937,2.840289570388462,2.5218238866675304
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,37.519575440152444,12.587120563452697,0.3354814231181917,7.366666666666666,-0.55445817711541,-0.725453486482315,0.725243070842446,5.093155037124767,2202.351098,820.588232,136.476588845503,89.0371664555635,0.578059718342366,1742.444125,85.489533,0.8,6,24.932454876699747,08:25:00,Smoky,2021,-0.1823215567939546,10.33,-1.9588602520271414,0.903404460633511,0.4754694207893797
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,24.10169555996549,6.077580306298164,0.25216401440209985,3.6,0.162096141255115,-0.0651931879071606,1.36274532549122,6.694915433323747,2267.360589,718.193207,248.224732037398,136.189340933453,0.501808758115427,2309.658936,301.6576,1.0333333333333334,7,18.024115253667325,08:25:00,Smoky,2021,0.06453852113757137,10.33,-1.242305933656616,0.18685014226298513,1.1129716754381551
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,25.288890238799723,10.260771384609555,0.4057422562919296,4.366666666666666,-0.702978634477446,-0.946749094854355,0.310519173329054,5.791348909648792,2111.127574,638.954107,300.492930705789,-31.0100171776405,-0.102833145577331,1613.834027,136.61907,0.23333333333333334,8,15.028118854190168,08:25:00,Smoky,2021,-1.3217558399823195,10.33,-2.107380709389177,1.0519249179955468,0.0607455232759877
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,19.60497253456901,10.635524947090905,0.542491193412157,4.066666666666666,-1.30134948936668,-1.58261451625632,-2.33339897121264,4.820894885549757,1995.131844,671.008295,249.669381518466,-140.094604515064,-0.511340902633617,1271.198047,558.205598,1,9,8.969447587478106,08:25:00,Smoky,2021,0.03278982282299097,10.33,-2.7057515642784122,1.6502957728847818,2.5831726212657076
10,33,2091.939404,940.432857,2248.362471,9.049936,-1.40440207491173,2021-08-16,Cloudy,61,8,25,Magdalena,27.0670597081298,9.072568773306854,0.3351885602329328,5.3,-0.703957739276767,-0.63115651777396,0.727035982627241,5.10699239776034,1890.649065,691.549107,212.107051180477,-239.73218479862,-0.846461451780602,1610.517996,132.844747,2.466666666666667,10,17.99449093482295,08:25:00,Smoky,2021,0.9162907318741551,10.33,-2.1083598141884985,1.052904022794868,0.47726233257417494
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,22.860260312822003,14.168327624210866,0.6197798026063618,2.2,-1.67972226860064,-1.37251358870819,-0.339298668170364,10.391027414919092,2133.279019,967.63571,-295.105010359678,16.5370475734033,3.08561335998915,2655.222175,1792.396343,3,1,8.691932688611137,08:48:00,Smoky,2021,1.1096621248546947,10.34,0.6993690160175697,2.0286685521187406,0.5890723182234305
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,13.34318571111021,8.924617818147517,0.6688521025916945,11.866666666666667,-2.07096681078107,-1.95257179309863,-1.85400950361663,1.1244257621722087,2245.977161,1207.369903,-211.006052599202,-234.661518917759,-2.30316552857203,2805.704322,1461.718402,0.6666666666666666,2,4.4185678929626935,08:48:00,Smoky,2021,-0.35667494393873245,10.34,0.30812447383714403,2.4199130942991665,2.103783153669693
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,34.23319511980465,14.35766777924971,0.41940776281625797,4.266666666666667,0.527332803400637,0.394071996464284,2.1035632455381,8.023405106204214,1955.329118,1042.540995,-114.688063734348,85.2880065284151,2.50216666745013,1032.618637,1398.760159,1.4666666666666666,3,19.87552734055494,08:48:00,Smoky,2021,0.4054651081081644,10.34,2.906424088018847,0.17838651988253673,1.8537895954850363
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,17.822514373697675,13.505561515314207,0.7577809299032244,4.1,-0.0855315375464163,-0.102071225440395,-0.522278511619204,4.346954725292116,1922.932207,1169.666276,-3.45197061151134,15.7399763734316,1.78669059684906,1319.145793,1877.51847,0.7,4,4.316952858383468,08:48:00,Smoky,2021,-0.3101549283038396,10.34,2.2935597470717934,0.43447782106451704,0.7720521616722706
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,18.982839793691088,11.605596122425618,0.6113730215582768,6.766666666666667,-0.645610279125378,-0.784452421844574,0.244332017268345,2.80534578231888,1799.191969,1305.210791,179.650878664078,3.19770249495478,0.0177976577707502,1780.131748,2104.48018,0,5,7.37724367126547,08:48:00,Smoky,2021,-3.4011973816621555,10.34,1.7334810054928316,0.9945565626434787,0.005441632784720873
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,12.489603579431114,10.71399196179054,0.8578328282120344,8.833333333333334,0.198468242121639,0.282581259350788,0.112518031727465,1.413917386350692,1859.390673,1302.29982,134.109861923853,-36.2785373172289,-0.264190445771552,1204.694667,1643.075183,0.36666666666666664,6,1.775611617640573,08:48:00,Smoky,2021,-0.9162907318741551,10.34,2.5775595267398486,0.15047804139646193,0.13725561832560107
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,11.553291825272225,10.683652846893944,0.9247280349591801,4.466666666666667,-0.355785207862059,-0.358771708227025,-0.088340453459347,2.5865578713296027,1845.44749,1355.017208,180.605930298462,-64.7680261757142,-0.344329091573478,1525.635379,2017.885291,0,7,0.8696389783782816,08:48:00,Smoky,2021,-3.4011973816621555,10.34,2.0233060767561506,0.7047314913801603,0.3381141035124138
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,32.51111112943274,15.986339474286423,0.49171925901399843,8.933333333333334,-4.0302049763865,2.26671022103397,-2.09032509102406,3.6393034846379932,1929.753865,1352.577765,117.958103223637,-121.237181566898,-0.799106096460731,1856.476512,253.73718,0,8,16.524771655146317,08:48:00,Smoky,2021,-3.4011973816621555,10.34,-1.6511136917682905,1.904034047274985,2.340098741077126
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,14.348517522856222,9.47265821115477,0.6601837573857691,2.9,-0.223081275665183,-0.101037025723916,-0.398558777251404,4.94776466305387,1853.081853,1445.305361,237.450392196728,-135.329639125418,-0.518014221200433,1429.079206,1941.347176,1.3333333333333333,9,4.875859311701452,08:48:00,Smoky,2021,0.31237468504215243,10.34,2.156010008953027,0.572027559183284,0.6483324273044708
10,34,1931.308162,1183.432406,1263.565602,1821.276003,2.37909128461821,2021-08-16,Cloudy,61,8,48,Jesse,11.442423127845478,10.03931030834017,0.8773762511813786,1.6333333333333333,-0.104630861791065,0.0470513600516592,-0.146151987465693,7.005565180313558,1892.021772,1391.242034,171.949237963587,-123.132942352859,-0.621450164454214,1370.0057,1844.899986,0.1,10,1.4031128195053082,08:48:00,Smoky,2021,-2.0149030205422647,10.34,2.274460422827145,0.4535771453091657,0.39592563751875964
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,23.619868248052047,12.387679044028593,0.5244601245838962,3.2666666666666666,0.76694254584072,0.864408796450634,-0.564045339154408,7.230571912668994,2088.759333,839.379116,94.2724527456272,-24.4770350156761,-0.25403216945724,2849.687758,453.07073,0.4666666666666667,1,11.232189204023454,09:56:00,Smoky,2021,-0.6931471805599453,10.36,-0.5672392205578113,0.4179962623226192,0.8138189892074745
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,15.893306451333467,11.178624859291892,0.7033542638545167,4.166666666666667,1.60497320083324,1.74964940941259,2.90497809319343,3.814393548320032,2244.517428,864.308509,106.549365276214,132.784963611118,0.894581264829626,2949.087716,1175.12776,0.6333333333333333,2,4.714681592041575,09:56:00,Smoky,2021,-0.40546510810816444,10.36,0.2707914344347082,1.2560269173151388,2.6552044431403647
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,25.310650207141094,9.395062976145592,0.3711901076920927,2.3333333333333335,2.07038232592755,2.10877804963691,0.764845605881419,10.847421517346183,2140.621764,948.693609,0.160995732162003,51.5650834968924,1.56767415190219,2603.188887,1401.373954,0.4666666666666667,3,15.915587230995502,09:56:00,Smoky,2021,-0.6931471805599453,10.36,0.7362005595290227,1.7214360424094544,0.5150719558283523
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,18.14346061188447,10.880507511058227,0.5996930653863901,3.5,2.71827282099466,2.72365727973683,0.889053042089766,5.183845889109849,2126.793829,1107.381742,-157.347077071257,75.3209742009408,2.69513532184074,2261.958641,1844.640034,0.9666666666666667,4,7.262953100826245,09:56:00,Smoky,2021,0,10.36,1.3840910545961318,2.369326537476562,0.6392793920366993
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,12.2935228905809,10.805794978061698,0.8789827842058945,2.966666666666667,3.6940269702179,-2.46991070796808,2.90497809319345,4.143884120420529,2008.039941,1143.363438,-220.163658982458,-31.6895178040321,-2.99863829488957,1421.113112,1601.235779,0,5,1.4877279125192029,09:56:00,Smoky,2021,-3.4011973816621555,10.36,2.359845203819373,2.9381046204797823,2.655204443140386
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,26.063390326467594,12.380782291619923,0.47502577893894077,5.666666666666667,1.5354396694681,1.19805425608942,0.828267734065233,4.599421822317811,2116.267584,1230.171949,-279.183484335248,93.8716246991277,2.81723169914179,2961.275714,1114.427268,0.7666666666666667,6,13.682608034847672,09:56:00,Smoky,2021,-0.2231435513142097,10.36,0.20125790306956798,1.1864933859499986,0.5784940840121662
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,26.776118239582477,13.637021228809402,0.5092979164041085,6.7,3.24069649634643,-2.71943809567357,2.90497809319343,3.996435558146638,2355.617177,1082.086843,-79.1178299657724,291.839198382321,1.8355338485222,1780.545082,1824.944953,1.3,7,13.139097010773074,09:56:00,Smoky,2021,0.287682072451781,10.36,1.9065147299479037,2.8917502128283346,2.655204443140361
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,15.931220626742139,9.136946391434739,0.5735245657258343,5.166666666666667,2.71760133380266,2.77000289040812,2.01969399408588,3.0834620567888007,2182.86921,1247.193226,-280.118221859755,162.607544874207,2.61563769328538,2267.569473,1870.902399,0.8,8,6.7942742353074,09:56:00,Smoky,2021,-0.1823215567939546,10.36,1.3834195674041327,2.3686550502845627,1.7699203440328084
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,11.952128871395823,8.188371977696782,0.6850973634741697,2.2666666666666666,2.1300902680344,2.29165348904487,1.21787771244623,5.272998031498157,2384.755389,1107.618758,-97.1079809204275,326.150545641688,1.86017820679946,2709.438315,1568.8953529999999,1.7,9,3.763756893699041,09:56:00,Smoky,2021,0.550046336919272,10.36,0.7959085016358648,1.7811439845162944,0.9681040623931665
10,36,2090.455692,936.7626,2314.445434,7.851354,-1.33418176639853,2021-08-16,Cloudy,63,9,56,Jesse,8.069994029499506,5.35613950788376,0.6637104672326433,1.9,2.09329623803916,2.2356258489527,3.02317330675303,4.247365278683951,2420.137502,1177.405992,-156.656720170904,376.905837024895,1.96471138029016,2649.080592,1466.767694,1.7,10,2.7138545216157466,09:56:00,Smoky,2021,0.550046336919272,10.36,0.759114471640624,1.744349954521054,2.773399656699958
10,38,2000.619596,984.873553,2128.714971,39.503736,-1.43611890257207,2021-08-16,Cloudy,63,11,25,Jesse,18.1497809953064,10.585245418566819,0.5832161512750045,7.466666666666667,0.887412275606971,1.0693215294745,1.59940751646395,2.4307742404428216,2080.754372,781.268335,212.521260219369,52.070923519454,0.240281542956569,2761.453895,519.754948,1.2,1,7.564535576739582,11:25:00,Smoky,2021,0.2097205309820691,10.38,-0.548706626965095,0.5384659920888701,1.349633866410879
10,38,2000.619596,984.873553,2128.714971,39.503736,-1.43611890257207,2021-08-16,Cloudy,63,11,25,Jesse,42.311452061137274,10.607612977373764,0.25070311843815846,13.2,4.06455304748787,-2.38433466144597,-2.20769112568126,3.2054130349346424,1756.173076,984.269036,-32.2229534536365,-242.314151158446,-1.70300075296626,1187.44137,1443.109907,0,2,31.703839083763512,11:25:00,Smoky,2021,-3.4011973816621555,10.38,2.6284341449158,2.5675785432098213,2.457464775734331
